raw_id,title_raw,title_norm,words_raw,decisions_raw,decisions_norm_json,num_aspects,label_signature,parse_issue,num_invalid_labels
149,Ravi Venkatesan joins Rockefeller Foundation Board,Ravi Venkatesan joins Rockefeller Foundation Board,6,"{""Rockefeller Foundation Board"": ""neutral""}","{""Rockefeller Foundation Board"": ""neutral""}",1,neutral,ok,0
150,AGM can open new chapter for RIL shareholders,AGM can open new chapter for RIL shareholders,8,"{""RIL"": ""neutral""}","{""RIL"": ""neutral""}",1,neutral,ok,0
151,Should you opt for richly valued stocks?,Should you opt for richly valued stocks?,7,"{""richly valued stocks"": ""neutral""}","{""richly valued stocks"": ""neutral""}",1,neutral,ok,0
152,Rs 15.26 crore dividend cheque from REPCO Bank,Rs 15.26 crore dividend cheque from REPCO Bank,8,"{""REPCO Bank"": ""neutral""}","{""REPCO Bank"": ""neutral""}",1,neutral,ok,0
153,Wilmar deal: Not much for Renuka investors,Wilmar deal: Not much for Renuka investors,7,"{""Renuka"": ""neutral"", ""Wilmar"": ""neutral""}","{""Renuka"": ""neutral"", ""Wilmar"": ""neutral""}",2,neutral,ok,0
154,Religare Securities launches virtual stock trading platform,Religare Securities launches virtual stock trading platform,7,"{""Religare Securities"": ""neutral""}","{""Religare Securities"": ""neutral""}",1,neutral,ok,0
155,Sandip Bansal joins Religare Capital Markets,Sandip Bansal joins Religare Capital Markets,6,"{""Religare Capital Markets"": ""neutral""}","{""Religare Capital Markets"": ""neutral""}",1,neutral,ok,0
156,Religare's top four picks for 2014,Religare's top four picks for 2014,6,"{""Religare"": ""neutral""}","{""Religare"": ""neutral""}",1,neutral,ok,0
157,Reliance Industries announces 10-year US dollar bond,Reliance Industries announces 10-year US dollar bond,7,"{""Reliance Industries"": ""neutral""}","{""Reliance Industries"": ""neutral""}",1,neutral,ok,0
158,Reed Exhibitions looks to expand in India,Reed Exhibitions looks to expand in India,7,"{""Reed Exhibitions"": ""neutral""}","{""Reed Exhibitions"": ""neutral""}",1,neutral,ok,0
159,Reckitt Benckiser names Nitish Kapoor as India MD,Reckitt Benckiser names Nitish Kapoor as India MD,8,"{""Reckitt Benckiser"": ""neutral""}","{""Reckitt Benckiser"": ""neutral""}",1,neutral,ok,0
160,"Which is better, real estate or stocks?","Which is better, real estate or stocks?",7,"{""real estate"": ""neutral"", ""stocks"": ""neutral""}","{""real estate"": ""neutral"", ""stocks"": ""neutral""}",2,neutral,ok,0
161,"RBI, bourses weigh dollar delivery in futures trade","RBI, bourses weigh dollar delivery in futures trade",8,"{""RBI"": ""neutral"", ""bourses"": ""neutral""}","{""RBI"": ""neutral"", ""bourses"": ""neutral""}",2,neutral,ok,0
162,RBI Deputy Governor Anand Sinha retires,RBI Deputy Governor Anand Sinha retires,6,"{""RBI"": ""neutral""}","{""RBI"": ""neutral""}",1,neutral,ok,0
163,Cash rates stabilise after RBI's MSF auction,Cash rates stabilise after RBI's MSF auction,7,"{""RBI"": ""neutral""}","{""RBI"": ""neutral""}",1,neutral,ok,0
164,RBI moves to curb novel bond structure,RBI moves to curb novel bond structure,7,"{""RBI"": ""neutral""}","{""RBI"": ""neutral""}",1,neutral,ok,0
165,What to expect from RBI policy tomorrow,What to expect from RBI policy tomorrow,7,"{""RBI"": ""neutral""}","{""RBI"": ""neutral""}",1,neutral,ok,0
166,RBI bets on 'shut period' to improve liquidity,RBI bets on 'shut period' to improve liquidity,8,"{""RBI"": ""neutral""}","{""RBI"": ""neutral""}",1,neutral,ok,0
167,RBI tightens provisioning norms for unhedged forex exposure,RBI tightens provisioning norms for unhedged forex exposure,8,"{""RBI"": ""neutral""}","{""RBI"": ""neutral""}",1,neutral,ok,0
168,Raw material bull market fades as supply expands,Raw material bull market fades as supply expands,8,"{""Raw material"": ""neutral""}","{""Raw material"": ""neutral""}",1,neutral,ok,0
169,Ranbaxy for short term: Deepak Mohoni,Ranbaxy for short term: Deepak Mohoni,6,"{""Ranbaxy"": ""neutral""}","{""Ranbaxy"": ""neutral""}",1,neutral,ok,0
170,Upside capped at 90 for Ramsarup: Siddth Capital,Upside capped at 90 for Ramsarup: Siddth Capital,8,"{""Ramsarup"": ""neutral""}","{""Ramsarup"": ""neutral""}",1,neutral,ok,0
171,Rallis India to launch branded pomegranates,Rallis India to launch branded pomegranates,6,"{""Rallis India"": ""neutral""}","{""Rallis India"": ""neutral""}",1,neutral,ok,0
172,Stay with quality stocks: Deven Choksey,Stay with quality stocks: Deven Choksey,6,"{""quality stocks"": ""neutral""}","{""quality stocks"": ""neutral""}",1,neutral,ok,0
173,Puravankara Projects gives 70% dividend to non-promoters,Puravankara Projects gives 70% dividend to non-promoters,7,"{""Puravankara Projects"": ""neutral""}","{""Puravankara Projects"": ""neutral""}",1,neutral,ok,0
174,Pulses futures remain steady in thin trade,Pulses futures remain steady in thin trade,7,"{""Pulses futures"": ""neutral""}","{""Pulses futures"": ""neutral""}",1,neutral,ok,0
175,Pulses remain flat in thin trade,Pulses remain flat in thin trade,6,"{""Pulses"": ""neutral""}","{""Pulses"": ""neutral""}",1,neutral,ok,0
176,Pulses remain steady in thin trade,Pulses remain steady in thin trade,6,"{""Pulses"": ""neutral""}","{""Pulses"": ""neutral""}",1,neutral,ok,0
177,Pulses prices end steady in tight movements,Pulses prices end steady in tight movements,7,"{""Pulses"": ""neutral""}","{""Pulses"": ""neutral""}",1,neutral,ok,0
178,Prices of pulses remain steady in thin trade,Prices of pulses remain steady in thin trade,8,"{""pulses"": ""neutral""}","{""pulses"": ""neutral""}",1,neutral,ok,0
179,PTC India appoints Deepak Amitabh as CMD,PTC India appoints Deepak Amitabh as CMD,7,"{""PTC India"": ""neutral""}","{""PTC India"": ""neutral""}",1,neutral,ok,0
180,"Finally, PSU-ETF launched; subscription from next week","Finally, PSU-ETF launched; subscription from next week",7,"{""PSU-ETF"": ""neutral""}","{""PSU-ETF"": ""neutral""}",1,neutral,ok,0
181,PSU bonds match equity returns in fourth quarter,PSU bonds match equity returns in fourth quarter,8,"{""PSU bonds"": ""neutral"", ""equity"": ""neutral""}","{""PSU bonds"": ""neutral"", ""equity"": ""neutral""}",2,neutral,ok,0
182,Principal MF appoints PVK Mohan as Head-Equity,Principal MF appoints PVK Mohan as Head-Equity,7,"{""Principal MF"": ""neutral""}","{""Principal MF"": ""neutral""}",1,neutral,ok,0
183,PricewaterhouseCoopers to conduct special audit of MCX,PricewaterhouseCoopers to conduct special audit of MCX,7,"{""PricewaterhouseCoopers"": ""neutral"", ""MCX"": ""neutral""}","{""MCX"": ""neutral"", ""PricewaterhouseCoopers"": ""neutral""}",2,neutral,ok,0
184,"Neutral on power sector: Pankaj Pandey, ICICI Direct","Neutral on power sector: Pankaj Pandey, ICICI Direct",8,"{""power sector"": ""neutral""}","{""power sector"": ""neutral""}",1,neutral,ok,0
185,Overseas funds plug into power gear makers,Overseas funds plug into power gear makers,7,"{""power gear makers"": ""neutral""}","{""power gear makers"": ""neutral""}",1,neutral,ok,0
186,Participate in power through other sectors: Vijai Mantri,Participate in power through other sectors: Vijai Mantri,8,"{""power"": ""neutral""}","{""power"": ""neutral""}",1,neutral,ok,0
187,PNB: Asset quality improves but payout cut disturbing,PNB: Asset quality improves but payout cut disturbing,8,"{""PNB"": ""neutral""}","{""PNB"": ""neutral""}",1,neutral,ok,0
188,Long-term investors may go for PMC Infratechs IPO,Long-term investors may go for PMC Infratechs IPO,8,"{""PMC Infratech"": ""neutral""}","{""PMC Infratech"": ""neutral""}",1,neutral,ok,0
189,Sameer Garde appointed Philips Healthcare South Asia President,Sameer Garde appointed Philips Healthcare South Asia President,8,"{""Philips Healthcare"": ""neutral""}","{""Philips Healthcare"": ""neutral""}",1,neutral,ok,0
190,Things that influence pharmaceutical sector growth story,Things that influence pharmaceutical sector growth story,7,"{""pharmaceutical sector"": ""neutral""}","{""pharmaceutical sector"": ""neutral""}",1,neutral,ok,0
191,Seven rules for investing in penny stocks,Seven rules for investing in penny stocks,7,"{""penny stocks"": ""neutral""}","{""penny stocks"": ""neutral""}",1,neutral,ok,0
192,Pegasystems Inc acquires MeshLabs Software,Pegasystems Inc acquires MeshLabs Software,5,"{""Pegasystems Inc"": ""neutral"", ""MeshLabs Software"": ""neutral""}","{""MeshLabs Software"": ""neutral"", ""Pegasystems Inc"": ""neutral""}",2,neutral,ok,0
193,Parabolic Drugs IPO opens on June 14,Parabolic Drugs IPO opens on June 14,7,"{""Parabolic Drugs"": ""neutral""}","{""Parabolic Drugs"": ""neutral""}",1,neutral,ok,0
194,OnMobile appoints Sanjay Bhambri as Regional VP,OnMobile appoints Sanjay Bhambri as Regional VP,7,"{""OnMobile"": ""neutral""}","{""OnMobile"": ""neutral""}",1,neutral,ok,0
195,Sudhir Vasudeva to head ONGC,Sudhir Vasudeva to head ONGC,5,"{""ONGC"": ""neutral""}","{""ONGC"": ""neutral""}",1,neutral,ok,0
196,Britain FTSE regains traction as oil steadies,Britain FTSE regains traction as oil steadies,7,"{""oil"": ""neutral"", ""FTSE"": ""neutral""}","{""FTSE"": ""neutral"", ""oil"": ""neutral""}",2,neutral,ok,0
197,Experts' call on oil marketing companies,Experts' call on oil marketing companies,6,"{""oil marketing companies"": ""neutral""}","{""oil marketing companies"": ""neutral""}",1,neutral,ok,0
198,Oil ends steady in thin trade,Oil ends steady in thin trade,6,"{""Oil"": ""neutral""}","{""Oil"": ""neutral""}",1,neutral,ok,0
199,Oil prices mixed in Asian trade,Oil prices mixed in Asian trade,6,"{""Oil"": ""neutral""}","{""Oil"": ""neutral""}",1,neutral,ok,0
200,Oil takes breather in Asian trade,Oil takes breather in Asian trade,6,"{""Oil"": ""neutral""}","{""Oil"": ""neutral""}",1,neutral,ok,0
201,Oil prices turn mixed in Asian trade,Oil prices turn mixed in Asian trade,7,"{""Oil"": ""neutral""}","{""Oil"": ""neutral""}",1,neutral,ok,0
202,Put OI concentration at 6000 shows support,Put OI concentration at 6000 shows support,7,"{""OI"": ""neutral""}","{""OI"": ""neutral""}",1,neutral,ok,0
203,OBC may go for FPO post-capital infusion,OBC may go for FPO post-capital infusion,7,"{""OBC"": ""neutral""}","{""OBC"": ""neutral""}",1,neutral,ok,0
204,NTPC files for FPO,NTPC files for FPO,4,"{""NTPC"": ""neutral""}","{""NTPC"": ""neutral""}",1,neutral,ok,0
205,NSEL appoints five new independent directors,NSEL appoints five new independent directors,6,"{""NSEL"": ""neutral""}","{""NSEL"": ""neutral""}",1,neutral,ok,0
206,NSE sees senior level changes,NSE sees senior level changes,5,"{""NSE"": ""neutral""}","{""NSE"": ""neutral""}",1,neutral,ok,0
207,NSE operationalises SME platform with first listing,NSE operationalises SME platform with first listing,7,"{""NSE"": ""neutral""}","{""NSE"": ""neutral""}",1,neutral,ok,0
208,"Options suggest range of 8,000-8,300 for NSE","Options suggest range of 8,000-8,300 for NSE",7,"{""NSE"": ""neutral""}","{""NSE"": ""neutral""}",1,neutral,ok,0
209,NSE directs brokers to implement risk reduction mode,NSE directs brokers to implement risk reduction mode,8,"{""NSE"": ""neutral""}","{""NSE"": ""neutral""}",1,neutral,ok,0
210,NSE to begin overnight investment facility from Monday,NSE to begin overnight investment facility from Monday,8,"{""NSE"": ""neutral""}","{""NSE"": ""neutral""}",1,neutral,ok,0
211,"Nomura sees Sensex at 33,500 by year-end","Nomura sees Sensex at 33,500 by year-end",7,"{""Nomura"": ""neutral"", ""Sensex"": ""neutral""}","{""Nomura"": ""neutral"", ""Sensex"": ""neutral""}",2,neutral,ok,0
212,"Nothing alarming about Nifty level: Deepak Mohoni, trendwatchindia.com","Nothing alarming about Nifty level: Deepak Mohoni, trendwatchindia.com",8,"{""Nifty"": ""neutral"", ""trendwatchindia.com"": ""neutral""}","{""Nifty"": ""neutral"", ""trendwatchindia.com"": ""neutral""}",2,neutral,ok,0
213,Nifty likely to trade in 7500-7700 range,Nifty likely to trade in 7500-7700 range,7,"{""Nifty"": ""neutral""}","{""Nifty"": ""neutral""}",1,neutral,ok,0
214,Nifty will revisit 7930-7940 levels: Mitesh Thacker,Nifty will revisit 7930-7940 levels: Mitesh Thacker,7,"{""Nifty"": ""neutral""}","{""Nifty"": ""neutral""}",1,neutral,ok,0
215,Today's Bet: 5100-5300 level crucial for Nifty,Today's Bet: 5100-5300 level crucial for Nifty,7,"{""Nifty"": ""neutral""}","{""Nifty"": ""neutral""}",1,neutral,ok,0
216,5450-5500 is possible on Nifty: Aptart Technical Services,5450-5500 is possible on Nifty: Aptart Technical Services,8,"{""Nifty"": ""neutral""}","{""Nifty"": ""neutral""}",1,neutral,ok,0
217,"Immediate target for Nifty at 7,935-7,940: Mitesh Thacker","Immediate target for Nifty at 7,935-7,940: Mitesh Thacker",8,"{""Nifty"": ""neutral""}","{""Nifty"": ""neutral""}",1,neutral,ok,0
218,Nifty may retest levels of 8000: Mitesh Thacker,Nifty may retest levels of 8000: Mitesh Thacker,8,"{""Nifty"": ""neutral""}","{""Nifty"": ""neutral""}",1,neutral,ok,0
219,Nifty might consolidate between 8950-8980 levels: Mitesh Thacker,Nifty might consolidate between 8950-8980 levels: Mitesh Thacker,8,"{""Nifty"": ""neutral""}","{""Nifty"": ""neutral""}",1,neutral,ok,0
220,Nifty to find next support at 5950 level,Nifty to find next support at 5950 level,8,"{""Nifty"": ""neutral""}","{""Nifty"": ""neutral""}",1,neutral,ok,0
221,"Nifty50 to find support at 7,950-7,930: Mitesh Thacker","Nifty50 to find support at 7,950-7,930: Mitesh Thacker",8,"{""Nifty"": ""neutral""}","{""Nifty"": ""neutral""}",1,neutral,ok,0
222,Pre-market: Nifty seen opening flat; Economic Survey eyed,Pre-market: Nifty seen opening flat; Economic Survey eyed,8,"{""Nifty"": ""neutral""}","{""Nifty"": ""neutral""}",1,neutral,ok,0
223,Pre-market: Nifty seen opening flat; may reclaim 8800,Pre-market: Nifty seen opening flat; may reclaim 8800,8,"{""Nifty"": ""neutral""}","{""Nifty"": ""neutral""}",1,neutral,ok,0
224,See Nifty heading towards 5180-5150 levels: Ashwani Gujral,See Nifty heading towards 5180-5150 levels: Ashwani Gujral,8,"{""Nifty"": ""neutral""}","{""Nifty"": ""neutral""}",1,neutral,ok,0
225,NHPC: Timely completion of projects crucial for company,NHPC: Timely completion of projects crucial for company,8,"{""NHPC"": ""neutral""}","{""NHPC"": ""neutral""}",1,neutral,ok,0
226,Network18 names Anuj Gandhi as Group distribution director,Network18 names Anuj Gandhi as Group distribution director,8,"{""Network18"": ""neutral""}","{""Network18"": ""neutral""}",1,neutral,ok,0
227,Should you buy Nestle India now?,Should you buy Nestle India now?,6,"{""Nestle India"": ""neutral""}","{""Nestle India"": ""neutral""}",1,neutral,ok,0
228,T Nandakumar to be appointed NDDB Chairman,T Nandakumar to be appointed NDDB Chairman,7,"{""NDDB"": ""neutral""}","{""NDDB"": ""neutral""}",1,neutral,ok,0
229,NCDEX mulls relaunch of Brent contract soon,NCDEX mulls relaunch of Brent contract soon,7,"{""NCDEX"": ""neutral"", ""Brent"": ""neutral""}","{""Brent"": ""neutral"", ""NCDEX"": ""neutral""}",2,neutral,ok,0
230,"Exporters, traders flock to NCDEX's forwards segment","Exporters, traders flock to NCDEX's forwards segment",7,"{""NCDEX"": ""neutral""}","{""NCDEX"": ""neutral""}",1,neutral,ok,0
231,NCDEX launches new membership category for forwards segment,NCDEX launches new membership category for forwards segment,8,"{""NCDEX"": ""neutral""}","{""NCDEX"": ""neutral""}",1,neutral,ok,0
232,"NCDEX spot turnover may reach Rs 7,000 crore","NCDEX spot turnover may reach Rs 7,000 crore",8,"{""NCDEX"": ""neutral""}","{""NCDEX"": ""neutral""}",1,neutral,ok,0
233,Nasdaq eyes running dark pools for banks: WSJ,Nasdaq eyes running dark pools for banks: WSJ,8,"{""Nasdaq"": ""neutral"", ""WSJ"": ""neutral""}","{""Nasdaq"": ""neutral"", ""WSJ"": ""neutral""}",2,neutral,ok,0
234,Nasdaq Record: Then and Now,Nasdaq Record: Then and Now,5,"{""Nasdaq"": ""neutral""}","{""Nasdaq"": ""neutral""}",1,neutral,ok,0
235,"MTS appoints heads of Karnataka, UP (West) circles","MTS appoints heads of Karnataka, UP (West) circles",8,"{""MTS"": ""neutral""}","{""MTS"": ""neutral""}",1,neutral,ok,0
236,Kuldip Singh named new CMD of MTNL,Kuldip Singh named new CMD of MTNL,7,"{""MTNL"": ""neutral""}","{""MTNL"": ""neutral""}",1,neutral,ok,0
237,D-Street shakeup may be triggered by MSCI rejig,D-Street shakeup may be triggered by MSCI rejig,8,"{""MSCI"": ""neutral""}","{""MSCI"": ""neutral""}",1,neutral,ok,0
238,MRPL records Rs 406 crore net profit,MRPL records Rs 406 crore net profit,7,"{""MRPL"": ""neutral""}","{""MRPL"": ""neutral""}",1,neutral,ok,0
239,"For Mphasis, watch for 345-350 level: Ashwani Gujral","For Mphasis, watch for 345-350 level: Ashwani Gujral",8,"{""Mphasis"": ""neutral""}","{""Mphasis"": ""neutral""}",1,neutral,ok,0
240,Moser Baer postpones bondholders meet on debt restructuring,Moser Baer postpones bondholders meet on debt restructuring,8,"{""Moser Baer"": ""neutral""}","{""Moser Baer"": ""neutral""}",1,neutral,ok,0
241,"Centre, states gear up for MOIL offer","Centre, states gear up for MOIL offer",7,"{""MOIL"": ""neutral""}","{""MOIL"": ""neutral""}",1,neutral,ok,0
242,Mini Indian Rupee futures launched in Dubai,Mini Indian Rupee futures launched in Dubai,7,"{""Mini Indian Rupee futures"": ""neutral""}","{""Mini Indian Rupee futures"": ""neutral""}",1,neutral,ok,0
243,MindTree board accepts Sootas resignation,MindTree board accepts Sootas resignation,5,"{""MindTree"": ""neutral""}","{""MindTree"": ""neutral""}",1,neutral,ok,0
244,Microsoft is tuning its phones for India coverage,Microsoft is tuning its phones for India coverage,8,"{""Microsoft"": ""neutral""}","{""Microsoft"": ""neutral""}",1,neutral,ok,0
245,"Mercedes India appoints new heads for sales, marketing","Mercedes India appoints new heads for sales, marketing",8,"{""Mercedes India"": ""neutral""}","{""Mercedes India"": ""neutral""}",1,neutral,ok,0
246,MEP Infrastructure's Rs 324 crore IPO opens tomorrow,MEP Infrastructure's Rs 324 crore IPO opens tomorrow,8,"{""MEP Infrastructure"": ""neutral""}","{""MEP Infrastructure"": ""neutral""}",1,neutral,ok,0
247,"July 1, 2014: Mecklai Financial report on Rupee","July 1, 2014: Mecklai Financial report on Rupee",8,"{""Mecklai Financial"": ""neutral"", ""Rupee"": ""neutral""}","{""Mecklai Financial"": ""neutral"", ""Rupee"": ""neutral""}",2,neutral,ok,0
